msa,name,name_norm,tier,entity_type,ls_subcategory,city,state,zip,source_form_d,source_sbir,source_nih,source_tto,form_d_filings,sbir_awards,sbir_total_usd,nih_grants,nih_total_usd,year_incorp,industry,tagline,tto_source_name,cik,uei,duns,website,employees,sbir_first_year,sbir_last_year,tto_location,url
atlanta,Covenant Aquaculture Corp,covenant aquaculture,grant_only_company,startup,unknown,Atlanta,GA,30319,False,True,False,False,0.0,0.0,40000.0,0.0,0.0,,,,,,,,,,1987,1987,,
atlanta,"DATALASE, INC.",datalase,grant_only_company,startup,unknown,Norcross,GA,30092 0092,False,True,False,False,0.0,1.0,79951.0,0.0,0.0,,,,,,,623954778,,5,2008,2008,,
atlanta,"DD Therapeutics, LLC",dd therapeutics,grant_only_company,startup,pharma,Atlanta,GA,30341-4115,False,True,True,False,0.0,1.0,149903.0,1.0,149903.0,,,,,,,080577721,,3,2018,2018,,
atlanta,"DELTA SIGMA, LLC",delta sigma,grant_only_company,startup,unknown,KENNESAW,GA,30144-3613,False,True,False,False,0.0,3.0,3249128.0,0.0,0.0,,,,,,NKTCLPTNULM8,947116547,http://www.deltasigmacompany.com,23,2020,2023,,
atlanta,"DIFFERENCE A2C, LLC, THE",difference a2c,grant_only_company,startup,unknown,Atlanta,GA,30312-2001,False,True,False,False,0.0,2.0,1998847.2,0.0,0.0,,,,,,VVPEKW5QJ1N5,013750347,https://www.thedifferenceconsulting.com,26,2019,2022,,
atlanta,DIGI-CLONE LTD,digi clone,grant_only_company,startup,unknown,Duluth,GA,30096,False,True,False,False,0.0,1.0,304888.0,0.0,0.0,,,,,,GYJ3HBNGQG46,,https://ww.digi-clone.com/,2,2025,2025,,
atlanta,"DIRECT MEASUREMENTS, INC.",direct measurements,grant_only_company,startup,unknown,Atlanta,GA,30319 2539,False,True,False,False,0.0,2.0,899503.0,0.0,0.0,,,,,,,610348596,,4,2006,2008,,
atlanta,DVI GROUP THE,dvi,grant_only_company,startup,unknown,ATLANTA,GA,30309-2265,False,True,False,False,0.0,2.0,784597.0,0.0,0.0,,,,,,CNHDJKQC3ZN7,006317394,https://www.thedvigroup.com/,24,2020,2020,,
atlanta,Danti AI Inc,danti ai,grant_only_company,startup,unknown,Atlanta,GA,30306-4420,False,True,False,False,0.0,2.0,2446730.0,0.0,0.0,,,,,,EJR1UMU6N7Z4,111220400,https://www.danti.ai,17,2023,2025,,
atlanta,Decision Systems Intl,decision systems intl,grant_only_company,startup,unknown,Atlanta,GA,30305,False,True,False,False,0.0,2.0,2937077.0,0.0,0.0,,,,,,,,,,1987,1998,,
atlanta,Denet Labs  LLC,denet labs,grant_only_company,startup,unknown,Atlanta,GA,30309,False,True,False,False,0.0,1.0,98291.0,0.0,0.0,,,,,,,083717889,,1,2003,2003,,
atlanta,"Diagis Systems, Inc.",diagis systems,grant_only_company,startup,unknown,Atlanta,GA,30308 1023,False,True,False,False,0.0,1.0,99392.0,0.0,0.0,,,,,,,788871767,,6,2007,2007,,
atlanta,Dickerson Vision Technologies,dickerson vision technologies,grant_only_company,startup,unknown,Atlanta,GA,30377,False,True,False,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,,1993,1993,,
atlanta,Digital Blue,digital blue,grant_only_company,startup,unknown,Marietta,GA,30068,False,True,False,False,0.0,1.0,599650.0,0.0,0.0,,,,,,,,,14,2004,2005,,
atlanta,Digital Communications Res Inc,digital communications res,grant_only_company,startup,unknown,Atlanta,GA,30318,False,True,False,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,,1990,1990,,
atlanta,Dog Star Technologies LLC,dog star technologies,grant_only_company,startup,unknown,Sandy Springs,GA,-,False,True,False,False,0.0,2.0,1596084.0,0.0,0.0,,,,,,DLLUZF8RHNN8,078758923,,1,2013,2014,,
atlanta,Down to Earth Energy (formerly Mountain Creek Enterprises),down to earth energy formerly mountain creek enterprises,grant_only_company,startup,unknown,Monroe,GA,30655,False,True,False,False,0.0,1.0,450000.0,0.0,0.0,,,,,,GD5LJLLKLMA7,828193347,,0,2010,2010,,
atlanta,Dr. J. R. Genser,dr j r genser,grant_only_company,startup,unknown,Norcross,GA,30092,False,True,False,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,2,1993,1993,,
atlanta,Dujud LLC,dujud,grant_only_company,startup,unknown,Atlanta,GA,30339,False,True,False,False,0.0,4.0,2394967.0,0.0,0.0,,,,,,UUJTNXVWG2W4,116863357,www.dujud.com,17,2019,2022,,
atlanta,"Duratech, Inc.",duratech,grant_only_company,startup,unknown,Decatur,GA,30033,False,True,False,False,0.0,0.0,45391.0,0.0,0.0,,,,,,,,,5,1993,1993,,
atlanta,Dynamite Analytics Inc,dynamite analytics,grant_only_company,startup,unknown,PEACHTREE CORNERS,GA,30092-1410,False,True,False,False,0.0,4.0,4581461.0,0.0,0.0,,,,,,ZMN3T6WKM2N5,080255019,http://dynamite.ai,1,2017,2022,,
atlanta,"EARTH MAPPING INTERNATIONAL, INC.",earth mapping international,grant_only_company,startup,biotech,NORCROSS,GA,30093-3857,False,True,False,False,0.0,3.0,444410.0,0.0,0.0,,,,,,VKUAMNMGPBF6,068960165,www.earthmapping.com,6,2000,2023,,
atlanta,EARTHLY DYNAMICS LLC,earthly dynamics,grant_only_company,startup,unknown,ROSWELL,GA,30076-2169,False,True,False,False,0.0,8.0,2327519.7800000003,0.0,0.0,,,,,,YGUHPW4898H1,030602796,www.earthydynamics.com,14,2019,2025,,
atlanta,"EFFIGENE PHARMACEUTICALS, INC.",effigene pharmaceuticals,grant_only_company,startup,pharma,ATLANTA,GA,30306,False,True,False,False,0.0,2.0,215382.0,0.0,0.0,,,,,,,808050327,,,2008,2009,,
atlanta,"EMPALLO, INC.",empallo,grant_only_company,startup,unknown,ATLANTA,GA,30327-1313,False,True,False,False,0.0,1.0,275000.0,0.0,0.0,,,,,,CU2YCT1NWFJ5,,https://empallo.com/,4,2023,2023,,
atlanta,EMRGY INC,emrgy,grant_only_company,startup,unknown,ATLANTA,GA,30308-1080,False,True,False,False,0.0,4.0,5042715.0,0.0,0.0,,,,,,k889kh4c8gs8,079439354,https://www.emrgy.com,23,2021,2024,,
atlanta,ENKIA CORP.,enkia,grant_only_company,startup,unknown,Atlanta,GA,30308,False,True,False,False,0.0,6.0,1919901.0,0.0,0.0,,,,,,,025167359,,4,1999,2009,,
atlanta,"ENVISTACOM, L.L.C",envistacom l l c,grant_only_company,startup,unknown,DULUTH,GA,30096-5822,False,True,False,False,0.0,3.0,3516257.0,0.0,0.0,,,,,,JCJ5T8BDKC73,968250378,https://www.envistacom.com/,280,2016,2020,,
atlanta,"ETHOS MEDICAL, INC.",ethos medical,grant_only_company,startup,unknown,ATLANTA,GA,30332,False,True,False,False,0.0,2.0,1225000.0,0.0,0.0,,,,,,L4K2LKZPDM14,116767452,https://ethos-medical.com,3,2020,2021,,
atlanta,"EVICIENT, LLC",evicient,grant_only_company,startup,unknown,ALPHARETTA,GA,30004-3391,False,True,False,False,0.0,1.0,99655.0,0.0,0.0,,,,,,G6G2YK84SJD4,,https://www.evicient.com,3,2024,2024,,
atlanta,"EXPRESSION THERAPEUTICS, LLC",expression therapeutics,grant_only_company,startup,pharma,TUCKER,GA,30084-5709,False,True,True,False,0.0,15.0,9891310.0,9.0,4474278.0,,,,,,PBQBKK5QY571,361719755,https://www.expressiontherapeutics.com,18,2006,2025,,
atlanta,EXVADE BIOSCIENCE INC,exvade bioscience,grant_only_company,startup,unknown,ATLANTA,GA,30313-2439,False,True,True,False,0.0,2.0,2397615.0,3.0,2397615.0,,,,,,MQ3GFMJ3LV85,118281631,,1,2023,2024,,
atlanta,Eagleware Corp.,eagleware,grant_only_company,startup,unknown,Norcross,GA,30071,False,True,False,False,0.0,2.0,850000.0,0.0,0.0,,,,,,,151018827,,15,2001,2002,,
atlanta,Earley Corporation,earley,grant_only_company,startup,unknown,Decatur,GA,30030,False,True,False,False,0.0,1.0,863713.0,0.0,0.0,,,,,,,,,,1997,1999,,
atlanta,Early Corporation,early,grant_only_company,startup,unknown,Decatur,GA,30030,False,True,False,False,0.0,0.0,746369.0,0.0,0.0,,,,,,,,,,1997,1997,,
atlanta,Earthwater Corp.,earthwater,grant_only_company,startup,unknown,Lithonia,GA,30058,False,True,False,False,0.0,0.0,254955.0,0.0,0.0,,,,,,,,,,1990,1993,,
atlanta,"Ecto, Inc.",ecto,grant_only_company,startup,unknown,Atlanta,GA,30361,False,True,False,False,0.0,2.0,325000.0,0.0,0.0,,,,,,D496ZYW83CB5,078612068,,5,2015,2019,,
atlanta,Electro Systems International,electro systems international,grant_only_company,startup,biotech,Marietta,GA,30066,False,True,False,False,0.0,0.0,53533.0,0.0,0.0,,,,,,,,,8,1988,1988,,
atlanta,Electromagnetic Sciences Inc,electromagnetic sciences,grant_only_company,startup,unknown,Norcross,GA,30092,False,True,False,False,0.0,0.0,1032946.0,0.0,0.0,,,,,,,,,,1983,1986,,
atlanta,Electronic Packaging,electronic packaging,grant_only_company,startup,unknown,Atlanta,GA,30318,False,True,False,False,0.0,0.0,571159.0,0.0,0.0,,,,,,,,,4,1997,1998,,
atlanta,Ellison Laboratories,ellison laboratories,grant_only_company,startup,unknown,Atlanta,GA,30363,False,True,False,False,0.0,1.0,149871.84,0.0,0.0,,,,,,NR97NAKNU7H1,078492138,ellisonlabs.com,1,2016,2016,,
atlanta,"Emcien, Inc.",emcien,grant_only_company,startup,unknown,Atlanta,GA,30308 1030,False,True,False,False,0.0,4.0,1199526.0,0.0,0.0,,,,,,,134338933,,7,2005,2007,,
atlanta,"EnerTech Environmental, Inc.",enertech environmental,grant_only_company,startup,unknown,Atlanta,GA,30318 0000,False,True,False,False,0.0,3.0,2239940.0,0.0,0.0,,,,,,,,,8,1993,2001,,
atlanta,Energy Materials Corporation,energy materials,grant_only_company,startup,unknown,Norcross,GA,30071,False,True,False,False,0.0,1.0,150000.0,0.0,0.0,,,,,,DY3LCMHWA6A5,968184536,,2,2017,2017,,
atlanta,Environmental Laser Systems,environmental laser systems,grant_only_company,startup,unknown,Atlanta,GA,30341,False,True,False,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,,1986,1986,,
atlanta,Erdas Inc.,erdas,grant_only_company,startup,unknown,Atlanta,GA,30329,False,True,False,False,0.0,0.0,742418.0,0.0,0.0,,,,,,,,,,1987,1992,,
atlanta,"Excellatron Solid State, LLC",excellatron solid state,grant_only_company,startup,unknown,Atlanta,GA,30312-1705,False,True,False,False,0.0,19.0,5620494.0,0.0,0.0,,,,,,MXAGWND3CC79,038154956,www.excellatron.com,10,2000,2013,,
atlanta,Executive Aerosystems Inc,executive aerosystems,grant_only_company,startup,unknown,Roswell,GA,30077,False,True,False,False,0.0,1.0,69642.0,0.0,0.0,,,,,,,,,,1997,1997,,
atlanta,FACTUALVR INC,factualvr,grant_only_company,startup,unknown,Marietta,GA,30066,False,True,False,False,0.0,1.0,1199961.0,0.0,0.0,,,,,,KFHKF77CNZN7,080460841,https://factualvr.com,5,2018,2019,,
atlanta,FLY VEKTER LLC,fly vekter,grant_only_company,startup,unknown,ELLENWOOD,GA,30294-3566,False,True,False,False,0.0,1.0,46935.0,0.0,0.0,,,,,,HPG3KJHHJK23,051312930,https://www.flyvekter.com,1,2020,2020,,
atlanta,"FireHUD, Inc.",firehud,grant_only_company,startup,unknown,Norcross,GA,30093-1800,False,True,False,False,0.0,9.0,5271418.89,0.0,0.0,,,,,,W5XXWNJ5PKX9,080657954,www.firehud.co,4,2018,2025,,
atlanta,Focal Point Microsystems,focal point microsystems,grant_only_company,startup,unknown,Atlanta,GA,30332 0400,False,True,False,False,0.0,3.0,292883.0,0.0,0.0,,,,,,,126588362,,4,2005,2007,,
atlanta,Fortiphyd Logic Inc,fortiphyd logic,grant_only_company,startup,unknown,ATLANTA,GA,30318-2824,False,True,False,False,0.0,4.0,2245515.0,0.0,0.0,,,,,,DNHDB2D9MME6,080463175,https://fortiphyd.com,6,2018,2020,,
atlanta,GEMTECH Microwaves,gemtech microwaves,grant_only_company,startup,unknown,Marietta,GA,30064,False,True,False,False,0.0,0.0,709522.0,0.0,0.0,,,,,,,,,6,1993,1999,,
atlanta,"GENERATION ORBIT LAUNCH SERVICES, INC.",generation orbit launch services,grant_only_company,startup,services,ATLANTA,GA,30341,False,True,False,False,0.0,5.0,38353364.0,0.0,0.0,,,,,,JJGCWZSVYTL5,969082747,http://www.generationorbit.com,5,2014,2021,,
atlanta,"GENETAG TECHNOLOGY, INC",genetag technology,grant_only_company,startup,unknown,ATLANTA,GA,30345-2132,False,True,True,False,0.0,12.0,3544368.0,13.0,2832770.0,,,,,,N78BHV2RJKJ8,603589560,http://www.genetagtech.com,4,2009,2022,,
atlanta,"GEOVAX, INC.",geovax,grant_only_company,startup,unknown,SMYRNA,GA,30080-7648,False,True,True,False,0.0,7.0,3858316.0,9.0,3391427.0,,,,,,CEF5ULT44LF5,148374205,http://www.geovax.com,17,2002,2021,,
atlanta,"GLOBAL PRECISION IMAGING, LLC",global precision imaging,grant_only_company,startup,medtech,ACWORTH,GA,30101-4907,False,True,False,False,0.0,2.0,1384401.0,0.0,0.0,,,,,,MGHYCNC3F7J5,,https://www.gp-imaging.com,5,2022,2023,,
atlanta,"GLOBAL TECHNOLOGY CONNECTION, INC.",global technology connection,grant_only_company,startup,unknown,Atlanta,GA,30339-6224,False,True,False,False,0.0,60.0,21819274.26,0.0,0.0,,,,,,KF6KL5THQZ44,961914884,http://www.globaltechinc.com,14,1997,2024,,
atlanta,GOOD AGRICULTURE INC,good agriculture,grant_only_company,startup,unknown,ATLANTA,GA,30324-4716,False,True,False,False,0.0,1.0,124333.0,0.0,0.0,,,,,,PGNTEHN3MFS3,,https://goodagriculture.com,4,2024,2024,,
atlanta,"GROUND CONTROL ROBOTICS, INC.",ground control robotics,grant_only_company,startup,medtech,ATLANTA,GA,30328-2784,False,True,False,False,0.0,1.0,275000.0,0.0,0.0,,,,,,YB8UD9JN3PG1,,https://groundcontrolrobotics.com/,1,2024,2024,,
atlanta,"GTECH SYSTEMS, INC.",gtech systems,grant_only_company,startup,unknown,Atlanta,GA,30359 0359,False,True,False,False,0.0,1.0,99916.0,0.0,0.0,,,,,,,189102127,,2,2007,2007,,
atlanta,"GUIDED SYSTEMS TECHNOLOGIES, INC.",guided systems technologies,grant_only_company,startup,unknown,McDonough,GA,30253 1453,False,True,False,False,0.0,15.0,6552310.0,0.0,0.0,,,,,,UHV7MUSMLMB3,626911259,,11,1990,2009,,
atlanta,"Gene Pro, Inc.",gene pro,grant_only_company,startup,biotech,Decatur,GA,30033,False,True,False,False,0.0,0.0,782277.0,0.0,0.0,,,,,,,,,,1996,1997,,
atlanta,Genecure LLC,genecure,grant_only_company,startup,unknown,Norcross,GA,30071-1556,False,True,True,False,0.0,1.0,440000.0,1.0,300000.0,,,,,,LFPEB7MMJCG3,,,10,2001,2022,,
atlanta,"Generx+, Inc.",generx,grant_only_company,startup,pharma,Atlanta,GA,30306 0263,False,True,False,False,0.0,4.0,2622681.0,0.0,0.0,,,,,,,,,,1998,2005,,
atlanta,"Genesis Development Group,",genesis development,grant_only_company,startup,unknown,Atlanta,GA,30318,False,True,False,False,0.0,0.0,100000.0,0.0,0.0,,,,,,,,,3,1994,1994,,
atlanta,"Genziko, Inc.",genziko,grant_only_company,startup,unknown,Alpharetta,GA,30005-8782,False,True,False,False,0.0,3.0,798845.0,0.0,0.0,,,,,,,171505857,www.genziko.com,5,2009,2011,,
atlanta,Gilmore Aerospace,gilmore aerospace,grant_only_company,startup,unknown,Atlanta,GA,30328,False,True,False,False,0.0,0.0,69304.0,0.0,0.0,,,,,,,,,,1994,1994,,
atlanta,"Global Health Data Systems, LLC",global health data systems,grant_only_company,startup,unknown,Atlanta,GA,30306-,False,True,False,False,0.0,2.0,1124815.0,0.0,0.0,,,,,,,969959290,,,2012,2013,,
atlanta,Goodroe Administrative,goodroe administrative,grant_only_company,startup,unknown,Atlanta,GA,30328,False,True,False,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,,1997,1997,,
atlanta,Graphene Works,graphene works,grant_only_company,startup,unknown,Atlanta,GA,30307,False,True,False,False,0.0,1.0,99940.0,0.0,0.0,,,,,,,828180278,,1,2009,2009,,
atlanta,"Gridquant Technologies, LCC",gridquant technologies lcc,grant_only_company,startup,unknown,Duluth,GA,30097-7915,False,True,False,False,0.0,2.0,872100.0,0.0,0.0,,,,,,S5FBK2AMDK49,078657550,,3,2014,2015,,
atlanta,Ground Water Consultants,ground water consultants,grant_only_company,startup,unknown,East Point,GA,30344,False,True,False,False,0.0,0.0,198667.0,0.0,0.0,,,,,,,,,,1985,1986,,
atlanta,"HEALTHTRONICS, INC.",healthtronics,grant_only_company,startup,unknown,MARIETTA,GA,30067,False,True,False,False,0.0,1.0,240000.0,0.0,0.0,,,,,,,,,,2004,2004,,
atlanta,HERMEUS CORP,hermeus,grant_only_company,startup,unknown,ATLANTA,GA,30340-2754,False,True,False,False,0.0,4.0,5280010.65,0.0,0.0,,,,,,Y3D9D7QN2LP3,116902475,http://www.hermeus.com,239,2020,2025,,
atlanta,HGG Research LLC,hgg research,grant_only_company,startup,unknown,Bogart,GA,30622,False,True,True,False,0.0,2.0,463999.0,2.0,463999.0,,,,,,GRUBC16PUKX5,080238888,,3,2017,2019,,
atlanta,"HIBAR Microsciences, LLC",hibar microsciences,grant_only_company,startup,unknown,Atlanta,GA,30324-3649,False,True,True,False,0.0,1.0,299999.0,1.0,299999.0,,,,,,C2QETUAMBMU5,117879800,,5,2023,2023,,
atlanta,"HORIZON MOLECULAR MEDICINE, LLC",horizon molecular medicine,grant_only_company,startup,pharma,Atlanta,GA,30338,False,True,False,False,0.0,1.0,90000.0,0.0,0.0,,,,,,W2V2FDDE7F14,133309778,,15,2006,2006,,
atlanta,Haplomics,haplomics,grant_only_company,startup,unknown,Atlanta,GA,30303,False,True,False,False,0.0,3.0,621894.0,0.0,0.0,,,,,,,609696690,,5,2013,2015,,
atlanta,Healthfax Inc,healthfax,grant_only_company,startup,unknown,Atlanta,GA,30310-2704,False,True,False,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,116721988,"hffp://www.healthfax,inc.com",10,1992,1992,,
atlanta,Helden Aerospace Corporation,helden aerospace,grant_only_company,startup,unknown,Acworth,GA,30101,False,True,False,False,0.0,6.0,2740583.0,0.0,0.0,,,,,,KZC3LFDHAN38,078706494,heldenaero.com,3,2017,2023,,
atlanta,"Helicity Technologies, Inc.",helicity technologies,grant_only_company,startup,unknown,Acworth,GA,30102-7713,False,True,False,False,0.0,1.0,124845.0,0.0,0.0,,,,,,D727TYKNX8C3,079564940,www.helicitytech.com,3,2016,2016,,
atlanta,Hybridoma Sciences Inc.,hybridoma sciences,grant_only_company,startup,unknown,Atlanta,GA,30084,False,True,False,False,0.0,0.0,612261.0,0.0,0.0,,,,,,,,,9,1984,1986,,
atlanta,"ICA TRINOVA, LLC",ica trinova,grant_only_company,startup,unknown,Newnan,GA,30263,False,True,False,False,0.0,1.0,70000.0,0.0,0.0,,,,,,L7VETD8LAK19,091638200,,5,2006,2006,,
atlanta,IDET COMMUNICATION INC,idet communication,grant_only_company,startup,unknown,Marietta,GA,30067 1638,False,True,False,False,0.0,0.0,80000.0,0.0,0.0,,,,,,,131857828,,5,2008,2008,,
atlanta,"IMPACTIV, INC.",impactiv,grant_only_company,startup,unknown,ATLANTA,GA,30327-3436,False,True,True,False,0.0,2.0,2279549.0,3.0,2279549.0,,,,,,FQX4L8KZ2AE3,,http://www.teamvivo.com,1,2022,2023,,
atlanta,"INDUCTIVE VENTURES, INC.",inductive ventures,grant_only_company,startup,unknown,MARIETTA,GA,30064-4727,False,True,False,False,0.0,7.0,3794816.0,0.0,0.0,,,,,,TZVVDJ3NLJR7,080843546,https://www.inductivev.com,2,2018,2023,,
atlanta,"INHIBITEX, INC.",inhibitex,grant_only_company,startup,unknown,ALPHARETTA,GA,30004,False,True,False,False,0.0,0.0,99350.0,0.0,0.0,,,,,,,,,,1999,1999,,
atlanta,INLIGHTA BIOSCIENCES L.L.C.,inlighta biosciences l l c,grant_only_company,startup,biotech,MARIETTA,GA,30068-1641,False,True,False,False,0.0,10.0,10339962.0,0.0,0.0,,,,,,KCSBM7ASMA34,078419511,,4,2014,2025,,
atlanta,"INTERCAX, LLC",intercax,grant_only_company,startup,unknown,ATLANTA,GA,30346-2001,False,True,False,False,0.0,7.0,1565442.0,0.0,0.0,,,,,,L3PGKMXMZWJ3,128606188,https://www.intercax.com,9,2005,2021,,
atlanta,"INVASC THERAPEUTICS, INC.",invasc therapeutics,grant_only_company,startup,pharma,TUCKER,GA,30084,False,True,False,False,0.0,2.0,390635.0,0.0,0.0,,,,,,,,http://,0,2010,2010,,
atlanta,INVOKE PUBLIC SECTOR USA LLC,invoke public sector usa,grant_only_company,startup,unknown,ATLANTA,GA,30326-1958,False,True,False,False,0.0,2.0,1895881.0,0.0,0.0,,,,,,C4CLBJLZLE13,036786384,https://www.invokeincpublic.com/,30,2019,2020,,
atlanta,IONICSCALE LLC,ionicscale,grant_only_company,startup,unknown,ATLANTA,GA,30308-2805,False,True,False,False,0.0,6.0,2022088.74,0.0,0.0,,,,,,CVB1EH38G4W8,118399342,https://www.ionicscale.com,2,2022,2024,,
atlanta,"InTailor Bariatrics, LLC",intailor bariatrics,grant_only_company,startup,unknown,Marietta,GA,30062,False,True,True,False,0.0,1.0,325408.0,1.0,325408.0,,,,,,DW9DZVAADSH3,,,1,2025,2025,,
atlanta,"Inmondo Tech, Inc.",inmondo tech,grant_only_company,startup,unknown,Atlanta,GA,30306,False,True,False,False,0.0,1.0,149925.0,0.0,0.0,,,,,,DLW3LC75AHZ5,078843291,,2,2015,2015,,
atlanta,"Innovative Advanced Materials, Inc.",innovative advanced materials,grant_only_company,startup,unknown,McDonough,GA,30253-7549,False,True,False,False,0.0,6.0,2089724.0,0.0,0.0,,,,,,V38ME5SZWE64,080013492,www.innovativeadvancedmaterials.com,3,2016,2020,,
atlanta,"Innovative Fluidics, Inc.",innovative fluidics,grant_only_company,startup,unknown,Atlanta,GA,30318,False,True,False,False,0.0,2.0,140000.0,0.0,0.0,,,,,,,131906401,,,2003,2003,,
atlanta,Innovative Materials Design and Processi,innovative materials design and processi,grant_only_company,startup,unknown,Marietta,GA,-,False,True,False,False,0.0,2.0,786937.0,0.0,0.0,,,,,,,786797709,,2,2007,2009,,
atlanta,Inquus Corporation,inquus,grant_only_company,startup,unknown,Atlanta,GA,30308 1000,False,True,False,False,0.0,3.0,668884.0,0.0,0.0,,,,,,,804030364,,8,2008,2009,,
atlanta,"Instant Reference Sources, Inc.",instant reference sources,grant_only_company,startup,unknown,Monroe,GA,30656,False,True,False,False,0.0,0.0,88054.0,0.0,0.0,,,,,,,,,,2002,2002,,
atlanta,"Intech Software Solutions, Inc.",intech software solutions,grant_only_company,startup,digital_health,Norcross,GA,30092 2828,False,True,False,False,0.0,1.0,99999.0,0.0,0.0,,,,,,,012881830,,30,2008,2008,,
atlanta,Intelligent Dots LLC,intelligent dots,grant_only_company,startup,unknown,Johns Creek,GA,30022-5936,False,True,False,False,0.0,1.0,225000.0,0.0,0.0,,,,,,,,http://www.intelligentdots.com/,2,2020,2020,,
atlanta,"Intelligent Dynamic Systems, Inc.",intelligent dynamic systems,grant_only_company,startup,unknown,Conyers,GA,30012-4958,False,True,False,False,0.0,0.0,550000.0,0.0,0.0,,,,,,,,,,1986,1987,,
atlanta,Intellione,intellione,grant_only_company,startup,unknown,Atlanta,GA,30309 0233,False,True,False,False,0.0,1.0,599970.0,0.0,0.0,,,,,,,,,16,2004,2005,,
atlanta,"International Maritime Information Systems USA, LLC",international maritime information systems usa,grant_only_company,startup,biotech,Duluth,GA,30096 0364,False,True,False,False,0.0,1.0,100000.0,0.0,0.0,,,,,,,,,,2004,2004,,
atlanta,Invistics Corporation,invistics,grant_only_company,startup,unknown,NORCROSS,GA,30092-2526,False,True,True,False,0.0,4.0,2717324.0,5.0,2117324.0,,,,,,V3G7YK1KUQT8,052006801,,10,2005,2018,,
atlanta,Ionic Atlanta Inc,ionic atlanta,grant_only_company,startup,unknown,Atlanta,GA,30309,False,True,False,False,0.0,0.0,845488.0,0.0,0.0,,,,,,,,,,1987,1990,,
atlanta,Ionic Security Inc.,ionic security,grant_only_company,startup,unknown,ATLANTA,GA,30309-7677,False,True,False,False,0.0,2.0,548447.0,0.0,0.0,,,,,,MXVSSDBT1Q38,078883404,https://www.ionicsecurity.com,130,2019,2020,,
atlanta,"Iota Solutions, Inc.",iota solutions,grant_only_company,startup,unknown,Norcross,GA,30093,False,True,False,False,0.0,0.0,75000.0,0.0,0.0,,,,,,,,,,2002,2002,,
atlanta,"Ipsum Nano, LLC",ipsum nano,grant_only_company,startup,unknown,Atlanta,GA,30306-3640,False,True,False,False,0.0,1.0,225000.0,0.0,0.0,,,,,,,080271755,,3,2017,2017,,
atlanta,"Iterated Systems, Inc.",iterated systems,grant_only_company,startup,unknown,Atlanta,GA,30305,False,True,False,False,0.0,0.0,2587386.0,0.0,0.0,,,,,,,,,97,1989,1997,,
atlanta,"JEEVAN BIOSCIENCES, INC.",jeevan biosciences,grant_only_company,startup,biotech,DUNWOODY,GA,30338-5658,False,True,False,False,0.0,1.0,386287.0,0.0,0.0,,,,,,,011605579,,3,2011,2011,,
atlanta,JOHNSON RESEARCH & DEVELOPMENT CO INC,johnson research development,grant_only_company,startup,unknown,ATLANTA,GA,30312-1705,False,True,False,False,0.0,20.0,6626938.49,0.0,0.0,,,,,,E7C5ELQ5HD45,807623046,http://www.johnsonrd.com,8,1994,2021,,
atlanta,"JYANT Technologies, Inc.",jyant technologies,grant_only_company,startup,unknown,Marietta,GA,30008,False,True,False,False,0.0,4.0,1184651.0,0.0,0.0,,,,,,CVYZEGA1K911,832442771,,5,2013,2017,,
atlanta,"John Tiller Software, Inc",john tiller software,grant_only_company,startup,digital_health,Suwanee,GA,30024-8390,False,True,False,False,0.0,4.0,1046267.0,0.0,0.0,,,,,,QUVZUZ6W3FC5,127768831,,1,2003,2010,,
atlanta,"KARIS BIO USA, INC.",karis bio usa,grant_only_company,startup,biotech,ATLANTA,GA,30345-3952,False,True,True,False,0.0,1.0,306607.0,1.0,306607.0,,,,,,Q6LUFER5MEM3,,,2,2025,2025,,
atlanta,"KASA BIO, L.L.C.",kasa bio l l c,grant_only_company,startup,unknown,PEACHTREE CORNERS,GA,30092-2224,False,True,True,False,0.0,3.0,929717.0,4.0,929717.0,,,,,,CHX9LW14AXB4,117177260,https://www.kasa-bio.com,2,2024,2025,,
